capacity,aggregation,eviction,t,occupancy
16384,noport,lru,0.9333333333333333,1
16384,noport,lru,1.0,1
16384,noport,lru,1.0666666666666667,1
16384,noport,lru,1.1333333333333333,1
16384,noport,lru,1.2,1
16384,noport,lru,1.2666666666666666,1
16384,noport,lru,1.3333333333333333,1
16384,noport,lru,1.4,1
16384,noport,lru,1.4666666666666666,1
16384,noport,lru,1.5333333333333334,1
16384,noport,lru,1.6,1
16384,noport,lru,1.6666666666666667,1
16384,noport,lru,1.7333333333333334,1
16384,noport,lru,1.8,2
16384,noport,lru,1.8666666666666667,2
16384,noport,lru,1.9333333333333333,2
16384,noport,lru,2.0,2
16384,noport,lru,2.066666666666667,2
16384,noport,lru,2.1333333333333333,2
16384,noport,lru,2.2,2
16384,noport,lru,2.2666666666666666,2
16384,noport,lru,2.3333333333333335,2
16384,noport,lru,2.4,2
16384,noport,lru,2.466666666666667,2
16384,noport,lru,2.533333333333333,2
16384,noport,lru,2.6,2
16384,noport,lru,2.6666666666666665,2
16384,noport,lru,2.7333333333333334,2
16384,noport,lru,2.8,2
16384,noport,lru,2.8666666666666667,2
16384,noport,lru,2.933333333333333,2
16384,noport,lru,3.0,2
16384,noport,lru,3.066666666666667,2
16384,noport,lru,3.1333333333333333,2
16384,noport,lru,3.2,2
16384,noport,lru,3.2666666666666666,2
16384,noport,lru,3.3333333333333335,2
16384,noport,lru,3.4,2
16384,noport,lru,3.466666666666667,2
16384,noport,lru,3.533333333333333,2
16384,noport,lru,3.6,2
16384,noport,lru,3.6666666666666665,2
16384,noport,lru,3.7333333333333334,2
16384,noport,lru,3.8,2
16384,noport,lru,3.8666666666666667,2
16384,noport,lru,3.933333333333333,2
16384,noport,lru,4.0,2
16384,noport,lru,4.066666666666666,2
16384,noport,lru,4.133333333333334,2
16384,noport,lru,4.2,2
16384,noport,lru,4.266666666666667,2
16384,noport,lru,4.333333333333333,2
16384,noport,lru,4.4,2
16384,noport,lru,4.466666666666667,2
16384,noport,lru,4.533333333333333,2
16384,noport,lru,4.6,2
16384,noport,lru,4.666666666666667,2
16384,noport,lru,4.733333333333333,2
16384,noport,lru,4.8,2
16384,noport,lru,4.866666666666666,2
16384,noport,lru,4.933333333333334,2
16384,noport,lru,5.0,2
16384,noport,lru,5.066666666666666,2
16384,noport,lru,5.133333333333334,2
16384,noport,lru,5.2,2
16384,noport,lru,5.266666666666667,2
16384,noport,lru,5.333333333333333,2
16384,noport,lru,5.4,2
16384,noport,lru,5.466666666666667,2
16384,noport,lru,5.533333333333333,2
16384,noport,lru,5.6,2
16384,noport,lru,5.666666666666667,2
16384,noport,lru,5.733333333333333,2
16384,noport,lru,5.8,2
16384,noport,lru,5.866666666666666,2
16384,noport,lru,5.933333333333334,2
16384,noport,lru,6.0,2
16384,noport,lru,6.066666666666666,2
16384,noport,lru,6.133333333333334,2
16384,noport,lru,6.2,2
16384,noport,lru,6.266666666666667,2
16384,noport,lru,6.333333333333333,2
16384,noport,lru,6.4,2
16384,noport,lru,6.466666666666667,2
16384,noport,lru,6.533333333333333,2
16384,noport,lru,6.6,2
16384,noport,lru,6.666666666666667,2
16384,noport,lru,6.733333333333333,2
16384,noport,lru,6.8,2
16384,noport,lru,6.866666666666666,2
16384,noport,lru,6.933333333333334,2
16384,noport,lru,7.0,2
16384,noport,lru,7.066666666666666,2
16384,noport,lru,7.133333333333334,2
16384,noport,lru,7.2,2
16384,noport,lru,7.266666666666667,2
16384,noport,lru,7.333333333333333,2
16384,noport,lru,7.4,2
16384,noport,lru,7.466666666666667,2
16384,noport,lru,7.533333333333333,2
16384,noport,lru,7.6,2
16384,noport,lru,7.666666666666667,2
16384,noport,lru,7.733333333333333,2
16384,noport,lru,7.8,2
16384,noport,lru,7.866666666666666,2
16384,noport,lru,7.933333333333334,2
16384,noport,lru,8.0,2
16384,noport,lru,8.066666666666666,2
16384,noport,lru,8.133333333333333,2
16384,noport,lru,8.2,3
16384,noport,lru,8.266666666666667,3
16384,noport,lru,8.333333333333334,3
16384,noport,lru,8.4,3
16384,noport,lru,8.466666666666667,3
16384,noport,lru,8.533333333333333,3
16384,noport,lru,8.6,3
16384,noport,lru,8.666666666666666,3
16384,noport,lru,8.733333333333333,3
16384,noport,lru,8.8,3
16384,noport,lru,8.866666666666667,3
16384,noport,lru,8.933333333333334,3
16384,noport,lru,9.0,3
16384,noport,lru,9.066666666666666,3
16384,noport,lru,9.133333333333333,3
16384,noport,lru,9.2,3
16384,noport,lru,9.266666666666667,3
16384,noport,lru,9.333333333333334,3
16384,noport,lru,9.4,3
16384,noport,lru,9.466666666666667,3
16384,noport,lru,9.533333333333333,3
16384,noport,lru,9.6,3
16384,noport,lru,9.666666666666666,3
16384,noport,lru,9.733333333333333,3
16384,noport,lru,9.8,3
16384,noport,lru,9.866666666666667,3
16384,noport,lru,9.933333333333334,3
16384,noport,lru,10.0,3
16384,noport,lru,10.066666666666666,3
16384,noport,lru,10.133333333333333,3
16384,noport,lru,10.2,3
16384,noport,lru,10.266666666666667,3
16384,noport,lru,10.333333333333334,3
16384,noport,lru,10.4,3
16384,noport,lru,10.466666666666667,3
16384,noport,lru,10.533333333333333,3
16384,noport,lru,10.6,3
16384,noport,lru,10.666666666666666,3
16384,noport,lru,10.733333333333333,3
16384,noport,lru,10.8,3
16384,noport,lru,10.866666666666667,3
16384,noport,lru,10.933333333333334,3
16384,noport,lru,11.0,3
16384,noport,lru,11.066666666666666,3
16384,noport,lru,11.133333333333333,3
16384,noport,lru,11.2,3
16384,noport,lru,11.266666666666667,3
16384,noport,lru,11.333333333333334,3
16384,noport,lru,11.4,3
16384,noport,lru,11.466666666666667,3
16384,noport,lru,11.533333333333333,3
16384,noport,lru,11.6,3
16384,noport,lru,11.666666666666666,3
16384,noport,lru,11.733333333333333,3
16384,noport,lru,11.8,3
16384,noport,lru,11.866666666666667,3
16384,noport,lru,11.933333333333334,3
16384,noport,lru,12.0,3
16384,noport,lru,12.066666666666666,3
16384,noport,lru,12.133333333333333,3
16384,noport,lru,12.2,3
16384,noport,lru,12.266666666666667,3
16384,noport,lru,12.333333333333334,3
16384,noport,lru,12.4,3
16384,noport,lru,12.466666666666667,3
16384,noport,lru,12.533333333333333,3
16384,noport,lru,12.6,3
16384,noport,lru,12.666666666666666,3
16384,noport,lru,12.733333333333333,3
16384,noport,lru,12.8,3
16384,noport,lru,12.866666666666667,3
16384,noport,lru,12.933333333333334,3
16384,noport,lru,13.0,3
16384,noport,lru,13.066666666666666,3
16384,noport,lru,13.133333333333333,3
16384,noport,lru,13.2,3
16384,noport,lru,13.266666666666667,3
16384,noport,lfu,0.0,1
16384,noport,lfu,0.06666666666666667,1
16384,noport,lfu,0.13333333333333333,1
16384,noport,lfu,0.2,1
16384,noport,lfu,0.26666666666666666,1
16384,noport,lfu,0.3333333333333333,1
16384,noport,lfu,0.4,1
16384,noport,lfu,0.4666666666666667,1
16384,noport,lfu,0.5333333333333333,1
16384,noport,lfu,0.6,1
16384,noport,lfu,0.6666666666666666,1
16384,noport,lfu,0.7333333333333333,1
16384,noport,lfu,0.8,1
16384,noport,lfu,0.8666666666666667,1
16384,noport,lfu,0.9333333333333333,1
16384,noport,lfu,1.0,1
16384,noport,lfu,1.0666666666666667,1
16384,noport,lfu,1.1333333333333333,1
16384,noport,lfu,1.2,1
16384,noport,lfu,1.2666666666666666,1
16384,noport,lfu,1.3333333333333333,1
16384,noport,lfu,1.4,1
16384,noport,lfu,1.4666666666666666,1
16384,noport,lfu,1.5333333333333334,1
16384,noport,lfu,1.6,1
16384,noport,lfu,1.6666666666666667,1
16384,noport,lfu,1.7333333333333334,1
16384,noport,lfu,1.8,2
16384,noport,lfu,1.8666666666666667,2
16384,noport,lfu,1.9333333333333333,2
16384,noport,lfu,2.0,2
16384,noport,lfu,2.066666666666667,2
16384,noport,lfu,2.1333333333333333,2
16384,noport,lfu,2.2,2
16384,noport,lfu,2.2666666666666666,2
16384,noport,lfu,2.3333333333333335,2
16384,noport,lfu,2.4,2
16384,noport,lfu,2.466666666666667,2
16384,noport,lfu,2.533333333333333,2
16384,noport,lfu,2.6,2
16384,noport,lfu,2.6666666666666665,2
16384,noport,lfu,2.7333333333333334,2
16384,noport,lfu,2.8,2
16384,noport,lfu,2.8666666666666667,2
16384,noport,lfu,2.933333333333333,2
16384,noport,lfu,3.0,2
16384,noport,lfu,3.066666666666667,2
16384,noport,lfu,3.1333333333333333,2
16384,noport,lfu,3.2,2
16384,noport,lfu,3.2666666666666666,2
16384,noport,lfu,3.3333333333333335,2
16384,noport,lfu,3.4,2
16384,noport,lfu,3.466666666666667,2
16384,noport,lfu,3.533333333333333,2
16384,noport,lfu,3.6,2
16384,noport,lfu,3.6666666666666665,2
16384,noport,lfu,3.7333333333333334,2
16384,noport,lfu,3.8,2
16384,noport,lfu,3.8666666666666667,2
16384,noport,lfu,3.933333333333333,2
16384,noport,lfu,4.0,2
16384,noport,lfu,4.066666666666666,2
16384,noport,lfu,4.133333333333334,2
16384,noport,lfu,4.2,2
16384,noport,lfu,4.266666666666667,2
16384,noport,lfu,4.333333333333333,2
16384,noport,lfu,4.4,2
16384,noport,lfu,4.466666666666667,2
16384,noport,lfu,4.533333333333333,2
16384,noport,lfu,4.6,2
16384,noport,lfu,4.666666666666667,2
16384,noport,lfu,4.733333333333333,2
16384,noport,lfu,4.8,2
16384,noport,lfu,4.866666666666666,2
16384,noport,lfu,4.933333333333334,2
16384,noport,lfu,5.0,2
16384,noport,lfu,5.066666666666666,2
16384,noport,lfu,5.133333333333334,2
16384,noport,lfu,5.2,2
16384,noport,lfu,5.266666666666667,2
16384,noport,lfu,5.333333333333333,2
16384,noport,lfu,5.4,2
16384,noport,lfu,5.466666666666667,2
16384,noport,lfu,5.533333333333333,2
16384,noport,lfu,5.6,2
16384,noport,lfu,5.666666666666667,2
16384,noport,lfu,5.733333333333333,2
16384,noport,lfu,5.8,2
16384,noport,lfu,5.866666666666666,2
16384,noport,lfu,5.933333333333334,2
16384,noport,lfu,6.0,2
16384,noport,lfu,6.066666666666666,2
16384,noport,lfu,6.133333333333334,2
16384,noport,lfu,6.2,2
16384,noport,lfu,6.266666666666667,2
16384,noport,lfu,6.333333333333333,2
16384,noport,lfu,6.4,2
16384,noport,lfu,6.466666666666667,2
16384,noport,lfu,6.533333333333333,2
16384,noport,lfu,6.6,2
16384,noport,lfu,6.666666666666667,2
16384,noport,lfu,6.733333333333333,2
16384,noport,lfu,6.8,2
16384,noport,lfu,6.866666666666666,2
16384,noport,lfu,6.933333333333334,2
16384,noport,lfu,7.0,2
16384,noport,lfu,7.066666666666666,2
16384,noport,lfu,7.133333333333334,2
16384,noport,lfu,7.2,2
16384,noport,lfu,7.266666666666667,2
16384,noport,lfu,7.333333333333333,2
16384,noport,lfu,7.4,2
16384,noport,lfu,7.466666666666667,2
16384,noport,lfu,7.533333333333333,2
16384,noport,lfu,7.6,2
16384,noport,lfu,7.666666666666667,2
16384,noport,lfu,7.733333333333333,2
16384,noport,lfu,7.8,2
16384,noport,lfu,7.866666666666666,2
16384,noport,lfu,7.933333333333334,2
16384,noport,lfu,8.0,2
16384,noport,lfu,8.066666666666666,2
16384,noport,lfu,8.133333333333333,2
16384,noport,lfu,8.2,3
16384,noport,lfu,8.266666666666667,3
16384,noport,lfu,8.333333333333334,3
16384,noport,lfu,8.4,3
16384,noport,lfu,8.466666666666667,3
16384,noport,lfu,8.533333333333333,3
16384,noport,lfu,8.6,3
16384,noport,lfu,8.666666666666666,3
16384,noport,lfu,8.733333333333333,3
16384,noport,lfu,8.8,3
16384,noport,lfu,8.866666666666667,3
16384,noport,lfu,8.933333333333334,3
16384,noport,lfu,9.0,3
16384,noport,lfu,9.066666666666666,3
16384,noport,lfu,9.133333333333333,3
16384,noport,lfu,9.2,3
16384,noport,lfu,9.266666666666667,3
16384,noport,lfu,9.333333333333334,3
16384,noport,lfu,9.4,3
16384,noport,lfu,9.466666666666667,3
16384,noport,lfu,9.533333333333333,3
16384,noport,lfu,9.6,3
16384,noport,lfu,9.666666666666666,3
16384,noport,lfu,9.733333333333333,3
16384,noport,lfu,9.8,3
16384,noport,lfu,9.866666666666667,3
16384,noport,lfu,9.933333333333334,3
16384,noport,lfu,10.0,3
16384,noport,lfu,10.066666666666666,3
16384,noport,lfu,10.133333333333333,3
16384,noport,lfu,10.2,3
16384,noport,lfu,10.266666666666667,3
16384,noport,lfu,10.333333333333334,3
16384,noport,lfu,10.4,3
16384,noport,lfu,10.466666666666667,3
16384,noport,lfu,10.533333333333333,3
16384,noport,lfu,10.6,3
16384,noport,lfu,10.666666666666666,3
16384,noport,lfu,10.733333333333333,3
16384,noport,lfu,10.8,3
16384,noport,lfu,10.866666666666667,3
16384,noport,lfu,10.933333333333334,3
16384,noport,lfu,11.0,3
16384,noport,lfu,11.066666666666666,3
16384,noport,lfu,11.133333333333333,3
16384,noport,lfu,11.2,3
16384,noport,lfu,11.266666666666667,3
16384,noport,lfu,11.333333333333334,3
16384,noport,lfu,11.4,3
16384,noport,lfu,11.466666666666667,3
16384,noport,lfu,11.533333333333333,3
16384,noport,lfu,11.6,3
16384,noport,lfu,11.666666666666666,3
16384,noport,lfu,11.733333333333333,3
16384,noport,lfu,11.8,3
16384,noport,lfu,11.866666666666667,3
16384,noport,lfu,11.933333333333334,3
16384,noport,lfu,12.0,3
16384,noport,lfu,12.066666666666666,3
16384,noport,lfu,12.133333333333333,3
16384,noport,lfu,12.2,3
16384,noport,lfu,12.266666666666667,3
16384,noport,lfu,12.333333333333334,3
16384,noport,lfu,12.4,3
16384,noport,lfu,12.466666666666667,3
16384,noport,lfu,12.533333333333333,3
16384,noport,lfu,12.6,3
16384,noport,lfu,12.666666666666666,3
16384,noport,lfu,12.733333333333333,3
16384,noport,lfu,12.8,3
16384,noport,lfu,12.866666666666667,3
16384,noport,lfu,12.933333333333334,3
16384,noport,lfu,13.0,3
16384,noport,lfu,13.066666666666666,3
16384,noport,lfu,13.133333333333333,3
16384,noport,lfu,13.2,3
16384,noport,lfu,13.266666666666667,3
16384,victim,hard,0.0,1
16384,victim,hard,0.06666666666666667,193
16384,victim,hard,0.13333333333333333,383
16384,victim,hard,0.2,577
16384,victim,hard,0.26666666666666666,770
16384,victim,hard,0.3333333333333333,959
16384,victim,hard,0.4,1154
16384,victim,hard,0.4666666666666667,1342
16384,victim,hard,0.5333333333333333,1529
16384,victim,hard,0.6,1719
16384,victim,hard,0.6666666666666666,1910
16384,victim,hard,0.7333333333333333,2098
16384,victim,hard,0.8,2281
16384,victim,hard,0.8666666666666667,2469
16384,victim,hard,0.9333333333333333,2653
16384,victim,hard,1.0,2836
16384,victim,hard,1.0666666666666667,3025
16384,victim,hard,1.1333333333333333,3204
16384,victim,hard,1.2,3387
16384,victim,hard,1.2666666666666666,3570
16384,victim,hard,1.3333333333333333,3754
16384,victim,hard,1.4,3940
16384,victim,hard,1.4666666666666666,4131
16384,victim,hard,1.5333333333333334,4314
16384,victim,hard,1.6,4490
16384,victim,hard,1.6666666666666667,4668
16384,victim,hard,1.7333333333333334,4841
16384,victim,hard,1.8,5017
16384,victim,hard,1.8666666666666667,5198
16384,victim,hard,1.9333333333333333,5370
16384,victim,hard,2.0,5555
16384,victim,hard,2.066666666666667,5731
16384,victim,hard,2.1333333333333333,5907
16384,victim,hard,2.2,6080
16384,victim,hard,2.2666666666666666,6250
16384,victim,hard,2.3333333333333335,6431
16384,victim,hard,2.4,6608
16384,victim,hard,2.466666666666667,6777
16384,victim,hard,2.533333333333333,6946
16384,victim,hard,2.6,7113
16384,victim,hard,2.6666666666666665,7283
16384,victim,hard,2.7333333333333334,7448
16384,victim,hard,2.8,7629
16384,victim,hard,2.8666666666666667,7804
16384,victim,hard,2.933333333333333,7969
16384,victim,hard,3.0,8141
16384,victim,hard,3.066666666666667,8308
16384,victim,hard,3.1333333333333333,8474
16384,victim,hard,3.2,8648
16384,victim,hard,3.2666666666666666,8820
16384,victim,hard,3.3333333333333335,8986
16384,victim,hard,3.4,9151
16384,victim,hard,3.466666666666667,9327
16384,victim,hard,3.533333333333333,9495
16384,victim,hard,3.6,9661
16384,victim,hard,3.6666666666666665,9830
16384,victim,hard,3.7333333333333334,9995
16384,victim,hard,3.8,10160
16384,victim,hard,3.8666666666666667,10330
16384,victim,hard,3.933333333333333,10492
16384,victim,hard,4.0,10661
16384,victim,hard,4.066666666666666,10825
16384,victim,hard,4.133333333333334,10989
16384,victim,hard,4.2,11140
16384,victim,hard,4.266666666666667,11307
16384,victim,hard,4.333333333333333,11467
16384,victim,hard,4.4,11624
16384,victim,hard,4.466666666666667,11786
16384,victim,hard,4.533333333333333,11944
16384,victim,hard,4.6,12101
16384,victim,hard,4.666666666666667,12261
16384,victim,hard,4.733333333333333,12420
16384,victim,hard,4.8,12581
16384,victim,hard,4.866666666666666,12737
16384,victim,hard,4.933333333333334,12883
16384,victim,hard,5.0,13033
16384,victim,hard,5.066666666666666,13191
16384,victim,hard,5.133333333333334,13335
16384,victim,hard,5.2,13493
16384,victim,hard,5.266666666666667,13643
16384,victim,hard,5.333333333333333,13797
16384,victim,hard,5.4,13946
16384,victim,hard,5.466666666666667,14099
16384,victim,hard,5.533333333333333,14256
16384,victim,hard,5.6,14411
16384,victim,hard,5.666666666666667,14555
16384,victim,hard,5.733333333333333,14702
16384,victim,hard,5.8,14853
16384,victim,hard,5.866666666666666,14999
16384,victim,hard,5.933333333333334,15151
16384,victim,hard,6.0,15293
16384,victim,hard,6.066666666666666,15443
16384,victim,hard,6.133333333333334,15583
16384,victim,hard,6.2,15737
16384,victim,hard,6.266666666666667,15885
16384,victim,hard,6.333333333333333,16035
16384,victim,hard,6.4,16183
16384,victim,hard,6.466666666666667,16326
16384,victim,hard,6.533333333333333,16384
16384,victim,hard,6.6,16384
16384,victim,hard,6.666666666666667,16384
16384,victim,hard,6.733333333333333,16384
16384,victim,hard,6.8,16384
16384,victim,hard,6.866666666666666,16384
16384,victim,hard,6.933333333333334,16384
16384,victim,hard,7.0,16384
16384,victim,hard,7.066666666666666,16384
16384,victim,hard,7.133333333333334,16384
16384,victim,hard,7.2,16384
16384,victim,hard,7.266666666666667,16384
16384,victim,hard,7.333333333333333,16384
16384,victim,hard,7.4,16384
16384,victim,hard,7.466666666666667,16384
16384,victim,hard,7.533333333333333,16384
16384,victim,hard,7.6,16384
16384,victim,hard,7.666666666666667,16384
16384,victim,hard,7.733333333333333,16384
16384,victim,hard,7.8,16384
16384,victim,hard,7.866666666666666,16384
16384,victim,hard,7.933333333333334,16384
16384,victim,hard,8.0,16384
16384,victim,hard,8.066666666666666,16384
16384,victim,hard,8.133333333333333,16384
16384,victim,hard,8.2,16384
16384,victim,hard,8.266666666666667,16384
16384,victim,hard,8.333333333333334,16384
16384,victim,hard,8.4,16384
16384,victim,hard,8.466666666666667,16384
16384,victim,hard,8.533333333333333,16384
16384,victim,hard,8.6,16384
16384,victim,hard,8.666666666666666,16384
16384,victim,hard,8.733333333333333,16384
16384,victim,hard,8.8,16384
16384,victim,hard,8.866666666666667,16384
16384,victim,hard,8.933333333333334,16384
16384,victim,hard,9.0,16384
16384,victim,hard,9.066666666666666,16384
16384,victim,hard,9.133333333333333,16384
16384,victim,hard,9.2,16384
16384,victim,hard,9.266666666666667,16384
16384,victim,hard,9.333333333333334,16384
16384,victim,hard,9.4,16384
16384,victim,hard,9.466666666666667,16384
16384,victim,hard,9.533333333333333,16384
16384,victim,hard,9.6,16384
16384,victim,hard,9.666666666666666,16384
16384,victim,hard,9.733333333333333,16384
16384,victim,hard,9.8,16384
16384,victim,hard,9.866666666666667,16384
16384,victim,hard,9.933333333333334,16384
16384,victim,hard,10.0,16384
16384,victim,hard,10.066666666666666,16384
16384,victim,hard,10.133333333333333,16384
16384,victim,hard,10.2,16384
16384,victim,hard,10.266666666666667,16384
16384,victim,hard,10.333333333333334,16384
16384,victim,hard,10.4,16384
16384,victim,hard,10.466666666666667,16384
16384,victim,hard,10.533333333333333,16384
16384,victim,hard,10.6,16384
16384,victim,hard,10.666666666666666,16384
16384,victim,hard,10.733333333333333,16384
16384,victim,hard,10.8,16384
16384,victim,hard,10.866666666666667,16384
16384,victim,hard,10.933333333333334,16384
16384,victim,hard,11.0,16384
16384,victim,hard,11.066666666666666,16384
16384,victim,hard,11.133333333333333,16384
16384,victim,hard,11.2,16384
16384,victim,hard,11.266666666666667,16384
16384,victim,hard,11.333333333333334,16384
16384,victim,hard,11.4,16384
16384,victim,hard,11.466666666666667,16384
16384,victim,hard,11.533333333333333,16384
16384,victim,hard,11.6,16384
16384,victim,hard,11.666666666666666,16384
